distance_m,angle_deg,rpm,launch_speed_mps
5.45,35,1050,16.814
5.45,35,1100,16.814
5.45,35,1150,16.814
5.45,35,1200,16.814
5.45,35,1250,16.814
5.45,35,1300,16.814
5.45,35,1350,16.814
5.45,35,1400,16.814
5.45,35,1450,16.814
5.45,35,1500,16.814
5.45,40,900,12.762
5.45,40,950,12.762
5.45,40,1000,12.762
5.45,40,1050,12.762
5.45,40,1100,12.762
5.45,40,1150,12.762
5.45,40,1200,12.762
5.45,40,1250,12.762
5.45,40,1300,12.762
5.45,40,1350,12.762
5.45,40,1400,12.762
5.45,40,1450,12.762
5.45,40,1500,12.762
5.45,45,900,11.017
5.45,45,950,11.017
5.45,45,1000,11.017
5.45,45,1050,11.017
5.45,45,1100,11.017
5.45,45,1150,11.017
5.45,45,1200,11.017
5.45,45,1250,11.017
5.45,45,1300,11.017
5.45,45,1350,11.017
5.45,45,1400,11.017
5.45,45,1450,11.017
5.45,45,1500,11.017
5.45,50,900,10.117
5.45,50,950,10.117
5.45,50,1000,10.117
5.45,50,1050,10.117
5.45,50,1100,10.117
5.45,50,1150,10.117
5.45,50,1200,10.117
5.45,50,1250,10.117
5.45,50,1300,10.117
5.45,50,1350,10.117
5.45,50,1400,10.117
5.45,50,1450,10.117
5.45,50,1500,10.117
5.45,55,900,9.674
5.45,55,950,9.674
5.45,55,1000,9.674
5.45,55,1050,9.674
5.45,55,1100,9.674
5.45,55,1150,9.674
5.45,55,1200,9.674
5.45,55,1250,9.674
5.45,55,1300,9.674
5.45,55,1350,9.674
5.45,55,1400,9.674
5.45,55,1450,9.674
5.45,55,1500,9.674
5.45,60,900,9.552
5.45,60,950,9.552
5.45,60,1000,9.552
5.45,60,1050,9.552
5.45,60,1100,9.552
5.45,60,1150,9.552
5.45,60,1200,9.552
5.45,60,1250,9.552
5.45,60,1300,9.552
5.45,60,1350,9.552
5.45,60,1400,9.552
5.45,60,1450,9.552
5.45,60,1500,9.552
5.55,30,900,36.415
5.55,30,950,36.415
5.55,30,1000,36.415
5.55,30,1050,36.415
5.55,30,1100,36.415
5.55,30,1150,36.415
5.55,30,1200,36.415
5.55,30,1250,36.415
5.55,30,1300,36.415
5.55,30,1350,36.415
5.55,30,1400,36.415
5.55,30,1450,36.415
5.55,30,1500,36.415
5.55,35,900,16.428
5.55,35,950,16.428
5.55,35,1000,16.428
5.55,35,1050,16.428
5.55,35,1100,16.428
5.55,35,1150,16.428
5.55,35,1200,16.428
5.55,35,1250,16.428
5.55,35,1300,16.428
5.55,35,1350,16.428
5.55,35,1400,16.428
5.55,35,1450,16.428
5.55,35,1500,16.428
5.55,40,900,12.662
5.55,40,950,12.662
5.55,40,1000,12.662
5.55,40,1050,12.662
5.55,40,1100,12.662
5.55,40,1150,12.662
5.55,40,1200,12.662
5.55,40,1250,12.662
5.55,40,1300,12.662
5.55,40,1350,12.662
5.55,40,1400,12.662
5.55,40,1450,12.662
5.55,40,1500,12.662
5.55,45,900,10.995
5.55,45,950,10.995
5.55,45,1000,10.995
5.55,45,1050,10.995
5.55,45,1100,10.995
5.55,45,1150,10.995
5.55,45,1200,10.995
5.55,45,1250,10.995
5.55,45,1300,10.995
5.55,45,1350,10.995
5.55,45,1400,10.995
5.55,45,1450,10.995
5.55,45,1500,10.995
5.55,50,900,10.128
5.55,50,950,10.128
5.55,50,1000,10.128
5.55,50,1050,10.128
5.55,50,1100,10.128
5.55,50,1150,10.128
5.55,50,1200,10.128
5.55,50,1250,10.128
5.55,50,1300,10.128
5.55,50,1350,10.128
5.55,50,1400,10.128
5.55,50,1450,10.128
5.55,50,1500,10.128
5.55,55,900,9.703
5.55,55,950,9.703
5.55,55,1000,9.703
5.55,55,1050,9.703
5.55,55,1100,9.703
5.55,55,1150,9.703
5.55,55,1200,9.703
5.55,55,1250,9.703
5.55,55,1300,9.703
5.55,55,1350,9.703
5.55,55,1400,9.703
5.55,55,1450,9.703
5.55,55,1500,9.703
5.55,60,900,9.594
5.55,60,950,9.594
5.55,60,1000,9.594
5.55,60,1050,9.594
5.55,60,1100,9.594
5.55,60,1150,9.594
5.55,60,1200,9.594
5.55,60,1250,9.594
5.55,60,1300,9.594
5.55,60,1350,9.594
5.55,60,1400,9.594
5.55,60,1450,9.594
5.55,60,1500,9.594
5.64,30,900,31.901
5.64,30,950,31.901
5.64,30,1000,31.901
5.64,30,1050,31.901
5.64,30,1100,31.901
5.64,30,1150,31.901
5.64,30,1200,31.901
5.64,30,1250,31.901
5.64,30,1300,31.901
5.64,30,1350,31.901
5.64,30,1400,31.901
5.64,30,1450,31.901
5.64,30,1500,31.901
5.64,35,900,16.093
5.64,35,950,16.093
5.64,35,1000,16.093
5.64,35,1050,16.093
5.64,35,1100,16.093
5.64,35,1150,16.093
5.64,35,1200,16.093
5.64,35,1250,16.093
5.64,35,1300,16.093
5.64,35,1350,16.093
5.64,35,1400,16.093
5.64,35,1450,16.093
5.64,35,1500,16.093
5.64,40,900,12.574
5.64,40,950,12.574
5.64,40,1000,12.574
5.64,40,1050,12.574
5.64,40,1100,12.574
5.64,40,1150,12.574
5.64,40,1200,12.574
5.64,40,1250,12.574
5.64,40,1300,12.574
5.64,40,1350,12.574
5.64,40,1400,12.574
5.64,40,1450,12.574
5.64,40,1500,12.574
5.64,45,900,10.977
5.64,45,950,10.977
5.64,45,1000,10.977
5.64,45,1050,10.977
5.64,45,1100,10.977
5.64,45,1150,10.977
5.64,45,1200,10.977
5.64,45,1250,10.977
5.64,45,1300,10.977
5.64,45,1350,10.977
5.64,45,1400,10.977
5.64,45,1450,10.977
5.64,45,1500,10.977
5.64,50,900,10.141
5.64,50,950,10.141
5.64,50,1000,10.141
5.64,50,1050,10.141
5.64,50,1100,10.141
5.64,50,1150,10.141
5.64,50,1200,10.141
5.64,50,1250,10.141
5.64,50,1300,10.141
5.64,50,1350,10.141
5.64,50,1400,10.141
5.64,50,1450,10.141
5.64,50,1500,10.141
5.64,55,900,9.733
5.64,55,950,9.733
5.64,55,1000,9.733
5.64,55,1050,9.733
5.64,55,1100,9.733
5.64,55,1150,9.733
5.64,55,1200,9.733
5.64,55,1250,9.733
5.64,55,1300,9.733
5.64,55,1350,9.733
5.64,55,1400,9.733
5.64,55,1450,9.733
5.64,55,1500,9.733
5.64,60,900,9.636
5.64,60,950,9.636
5.64,60,1000,9.636
5.64,60,1050,9.636
5.64,60,1100,9.636
5.64,60,1150,9.636
5.64,60,1200,9.636
5.64,60,1250,9.636
5.64,60,1300,9.636
5.64,60,1350,9.636
5.64,60,1400,9.636
5.64,60,1450,9.636
5.64,60,1500,9.636
5.73,30,900,28.912
5.73,30,950,28.912
5.73,30,1000,28.912
5.73,30,1050,28.912
5.73,30,1100,28.912
5.73,30,1150,28.912
5.73,30,1200,28.912
5.73,30,1250,28.912
5.73,30,1300,28.912
5.73,30,1350,28.912
5.73,30,1400,28.912
5.73,30,1450,28.912
5.73,30,1500,28.912
5.73,35,900,15.802
5.73,35,950,15.802
5.73,35,1000,15.802
5.73,35,1050,15.802
5.73,35,1100,15.802
5.73,35,1150,15.802
5.73,35,1200,15.802
5.73,35,1250,15.802
5.73,35,1300,15.802
5.73,35,1350,15.802
5.73,35,1400,15.802
5.73,35,1450,15.802
5.73,35,1500,15.802
5.73,40,900,12.496
5.73,40,950,12.496
5.73,40,1000,12.496
5.73,40,1050,12.496
5.73,40,1100,12.496
5.73,40,1150,12.496
5.73,40,1200,12.496
5.73,40,1250,12.496
5.73,40,1300,12.496
5.73,40,1350,12.496
5.73,40,1400,12.496
5.73,40,1450,12.496
5.73,40,1500,12.496
5.73,45,900,10.963
5.73,45,950,10.963
5.73,45,1000,10.963
5.73,45,1050,10.963
5.73,45,1100,10.963
5.73,45,1150,10.963
5.73,45,1200,10.963
5.73,45,1250,10.963
5.73,45,1300,10.963
5.73,45,1350,10.963
5.73,45,1400,10.963
5.73,45,1450,10.963
5.73,45,1500,10.963
5.73,50,900,10.156
5.73,50,950,10.156
5.73,50,1000,10.156
5.73,50,1050,10.156
5.73,50,1100,10.156
5.73,50,1150,10.156
5.73,50,1200,10.156
5.73,50,1250,10.156
5.73,50,1300,10.156
5.73,50,1350,10.156
5.73,50,1400,10.156
5.73,50,1450,10.156
5.73,50,1500,10.156
5.73,55,900,9.764
5.73,55,950,9.764
5.73,55,1000,9.764
5.73,55,1050,9.764
5.73,55,1100,9.764
5.73,55,1150,9.764
5.73,55,1200,9.764
5.73,55,1250,9.764
5.73,55,1300,9.764
5.73,55,1350,9.764
5.73,55,1400,9.764
5.73,55,1450,9.764
5.73,55,1500,9.764
5.73,60,900,9.679
5.73,60,950,9.679
5.73,60,1000,9.679
5.73,60,1050,9.679
5.73,60,1100,9.679
5.73,60,1150,9.679
5.73,60,1200,9.679
5.73,60,1250,9.679
5.73,60,1300,9.679
5.73,60,1350,9.679
5.73,60,1400,9.679
5.73,60,1450,9.679
5.73,60,1500,9.679
5.82,30,900,26.761
5.82,30,950,26.761
5.82,30,1000,26.761
5.82,30,1050,26.761
5.82,30,1100,26.761
5.82,30,1150,26.761
5.82,30,1200,26.761
5.82,30,1250,26.761
5.82,30,1300,26.761
5.82,30,1350,26.761
5.82,30,1400,26.761
5.82,30,1450,26.761
5.82,30,1500,26.761
5.82,35,900,15.546
5.82,35,950,15.546
5.82,35,1000,15.546
5.82,35,1050,15.546
5.82,35,1100,15.546
5.82,35,1150,15.546
5.82,35,1200,15.546
5.82,35,1250,15.546
5.82,35,1300,15.546
5.82,35,1350,15.546
5.82,35,1400,15.546
5.82,35,1450,15.546
5.82,35,1500,15.546
5.82,40,900,12.428
5.82,40,950,12.428
5.82,40,1000,12.428
5.82,40,1050,12.428
5.82,40,1100,12.428
5.82,40,1150,12.428
5.82,40,1200,12.428
5.82,40,1250,12.428
5.82,40,1300,12.428
5.82,40,1350,12.428
5.82,40,1400,12.428
5.82,40,1450,12.428
5.82,40,1500,12.428
5.82,45,900,10.953
5.82,45,950,10.953
5.82,45,1000,10.953
5.82,45,1050,10.953
5.82,45,1100,10.953
5.82,45,1150,10.953
5.82,45,1200,10.953
5.82,45,1250,10.953
5.82,45,1300,10.953
5.82,45,1350,10.953
5.82,45,1400,10.953
5.82,45,1450,10.953
5.82,45,1500,10.953
5.82,50,900,10.172
5.82,50,950,10.172
5.82,50,1000,10.172
5.82,50,1050,10.172
5.82,50,1100,10.172
5.82,50,1150,10.172
5.82,50,1200,10.172
5.82,50,1250,10.172
5.82,50,1300,10.172
5.82,50,1350,10.172
5.82,50,1400,10.172
5.82,50,1450,10.172
5.82,50,1500,10.172
5.82,55,900,9.796
5.82,55,950,9.796
5.82,55,1000,9.796
5.82,55,1050,9.796
5.82,55,1100,9.796
5.82,55,1150,9.796
5.82,55,1200,9.796
5.82,55,1250,9.796
5.82,55,1300,9.796
5.82,55,1350,9.796
5.82,55,1400,9.796
5.82,55,1450,9.796
5.82,55,1500,9.796
5.82,60,900,9.722
5.82,60,950,9.722
5.82,60,1000,9.722
5.82,60,1050,9.722
5.82,60,1100,9.722
5.82,60,1150,9.722
5.82,60,1200,9.722
5.82,60,1250,9.722
5.82,60,1300,9.722
5.82,60,1350,9.722
5.82,60,1400,9.722
5.82,60,1450,9.722
5.82,60,1500,9.722
5.91,30,900,25.13
5.91,30,950,25.13
5.91,30,1000,25.13
5.91,30,1050,25.13
5.91,30,1100,25.13
5.91,30,1150,25.13
5.91,30,1200,25.13
5.91,30,1250,25.13
5.91,30,1300,25.13
5.91,30,1350,25.13
5.91,30,1400,25.13
5.91,30,1450,25.13
5.91,30,1500,25.13
5.91,35,900,15.319
5.91,35,950,15.319
5.91,35,1000,15.319
5.91,35,1050,15.319
5.91,35,1100,15.319
5.91,35,1150,15.319
5.91,35,1200,15.319
5.91,35,1250,15.319
5.91,35,1300,15.319
5.91,35,1350,15.319
5.91,35,1400,15.319
5.91,35,1450,15.319
5.91,35,1500,15.319
5.91,40,900,12.367
5.91,40,950,12.367
5.91,40,1000,12.367
5.91,40,1050,12.367
5.91,40,1100,12.367
5.91,40,1150,12.367
5.91,40,1200,12.367
5.91,40,1250,12.367
5.91,40,1300,12.367
5.91,40,1350,12.367
5.91,40,1400,12.367
5.91,40,1450,12.367
5.91,40,1500,12.367
5.91,45,900,10.946
5.91,45,950,10.946
5.91,45,1000,10.946
5.91,45,1050,10.946
5.91,45,1100,10.946
5.91,45,1150,10.946
5.91,45,1200,10.946
5.91,45,1250,10.946
5.91,45,1300,10.946
5.91,45,1350,10.946
5.91,45,1400,10.946
5.91,45,1450,10.946
5.91,45,1500,10.946
5.91,50,900,10.19
5.91,50,950,10.19
5.91,50,1000,10.19
5.91,50,1050,10.19
5.91,50,1100,10.19
5.91,50,1150,10.19
5.91,50,1200,10.19
5.91,50,1250,10.19
5.91,50,1300,10.19
5.91,50,1350,10.19
5.91,50,1400,10.19
5.91,50,1450,10.19
5.91,50,1500,10.19
5.91,55,900,9.829
5.91,55,950,9.829
5.91,55,1000,9.829
5.91,55,1050,9.829
5.91,55,1100,9.829
5.91,55,1150,9.829
5.91,55,1200,9.829
5.91,55,1250,9.829
5.91,55,1300,9.829
5.91,55,1350,9.829
5.91,55,1400,9.829
5.91,55,1450,9.829
5.91,55,1500,9.829
5.91,60,900,9.765
5.91,60,950,9.765
5.91,60,1000,9.765
5.91,60,1050,9.765
5.91,60,1100,9.765
5.91,60,1150,9.765
5.91,60,1200,9.765
5.91,60,1250,9.765
5.91,60,1300,9.765
5.91,60,1350,9.765
5.91,60,1400,9.765
5.91,60,1450,9.765
5.91,60,1500,9.765
6.0,30,900,23.844
6.0,30,950,23.844
6.0,30,1000,23.844
6.0,30,1050,23.844
6.0,30,1100,23.844
6.0,30,1150,23.844
6.0,30,1200,23.844
6.0,30,1250,23.844
6.0,30,1300,23.844
6.0,30,1350,23.844
6.0,30,1400,23.844
6.0,30,1450,23.844
6.0,30,1500,23.844
6.0,35,900,15.119
6.0,35,950,15.119
6.0,35,1000,15.119
6.0,35,1050,15.119
6.0,35,1100,15.119
6.0,35,1150,15.119
6.0,35,1200,15.119
6.0,35,1250,15.119
6.0,35,1300,15.119
6.0,35,1350,15.119
6.0,35,1400,15.119
6.0,35,1450,15.119
6.0,35,1500,15.119
6.0,40,900,12.313
6.0,40,950,12.313
6.0,40,1000,12.313
6.0,40,1050,12.313
6.0,40,1100,12.313
6.0,40,1150,12.313
6.0,40,1200,12.313
6.0,40,1250,12.313
6.0,40,1300,12.313
6.0,40,1350,12.313
6.0,40,1400,12.313
6.0,40,1450,12.313
6.0,40,1500,12.313
6.0,45,900,10.941
6.0,45,950,10.941
6.0,45,1000,10.941
6.0,45,1050,10.941
6.0,45,1100,10.941
6.0,45,1150,10.941
6.0,45,1200,10.941
6.0,45,1250,10.941
6.0,45,1300,10.941
6.0,45,1350,10.941
6.0,45,1400,10.941
6.0,45,1450,10.941
6.0,45,1500,10.941
6.0,50,900,10.209
6.0,50,950,10.209
6.0,50,1000,10.209
6.0,50,1050,10.209
6.0,50,1100,10.209
6.0,50,1150,10.209
6.0,50,1200,10.209
6.0,50,1250,10.209
6.0,50,1300,10.209
6.0,50,1350,10.209
6.0,50,1400,10.209
6.0,50,1450,10.209
6.0,50,1500,10.209
6.0,55,900,9.862
6.0,55,950,9.862
6.0,55,1000,9.862
6.0,55,1050,9.862
6.0,55,1100,9.862
6.0,55,1150,9.862
6.0,55,1200,9.862
6.0,55,1250,9.862
6.0,55,1300,9.862
6.0,55,1350,9.862
6.0,55,1400,9.862
6.0,55,1450,9.862
6.0,55,1500,9.862
6.0,60,900,9.808
6.0,60,950,9.808
6.0,60,1000,9.808
6.0,60,1050,9.808
6.0,60,1100,9.808
6.0,60,1150,9.808
6.0,60,1200,9.808
6.0,60,1250,9.808
6.0,60,1300,9.808
6.0,60,1350,9.808
6.0,60,1400,9.808
6.0,60,1450,9.808
6.0,60,1500,9.808
6.09,30,900,22.804
6.09,30,950,22.804
6.09,30,1000,22.804
6.09,30,1050,22.804
6.09,30,1100,22.804
6.09,30,1150,22.804
6.09,30,1200,22.804
6.09,30,1250,22.804
6.09,30,1300,22.804
6.09,30,1350,22.804
6.09,30,1400,22.804
6.09,30,1450,22.804
6.09,30,1500,22.804
6.09,35,900,14.941
6.09,35,950,14.941
6.09,35,1000,14.941
6.09,35,1050,14.941
6.09,35,1100,14.941
6.09,35,1150,14.941
6.09,35,1200,14.941
6.09,35,1250,14.941
6.09,35,1300,14.941
6.09,35,1350,14.941
6.09,35,1400,14.941
6.09,35,1450,14.941
6.09,35,1500,14.941
6.09,40,900,12.267
6.09,40,950,12.267
6.09,40,1000,12.267
6.09,40,1050,12.267
6.09,40,1100,12.267
6.09,40,1150,12.267
6.09,40,1200,12.267
6.09,40,1250,12.267
6.09,40,1300,12.267
6.09,40,1350,12.267
6.09,40,1400,12.267
6.09,40,1450,12.267
6.09,40,1500,12.267
6.09,45,900,10.94
6.09,45,950,10.94
6.09,45,1000,10.94
6.09,45,1050,10.94
6.09,45,1100,10.94
6.09,45,1150,10.94
6.09,45,1200,10.94
6.09,45,1250,10.94
6.09,45,1300,10.94
6.09,45,1350,10.94
6.09,45,1400,10.94
6.09,45,1450,10.94
6.09,45,1500,10.94
6.09,50,900,10.229
6.09,50,950,10.229
6.09,50,1000,10.229
6.09,50,1050,10.229
6.09,50,1100,10.229
6.09,50,1150,10.229
6.09,50,1200,10.229
6.09,50,1250,10.229
6.09,50,1300,10.229
6.09,50,1350,10.229
6.09,50,1400,10.229
6.09,50,1450,10.229
6.09,50,1500,10.229
6.09,55,900,9.895
6.09,55,950,9.895
6.09,55,1000,9.895
6.09,55,1050,9.895
6.09,55,1100,9.895
6.09,55,1150,9.895
6.09,55,1200,9.895
6.09,55,1250,9.895
6.09,55,1300,9.895
6.09,55,1350,9.895
6.09,55,1400,9.895
6.09,55,1450,9.895
6.09,55,1500,9.895
6.09,60,900,9.852
6.09,60,950,9.852
6.09,60,1000,9.852
6.09,60,1050,9.852
6.09,60,1100,9.852
6.09,60,1150,9.852
6.09,60,1200,9.852
6.09,60,1250,9.852
6.09,60,1300,9.852
6.09,60,1350,9.852
6.09,60,1400,9.852
6.09,60,1450,9.852
6.09,60,1500,9.852
6.18,30,900,21.943
6.18,30,950,21.943
6.18,30,1000,21.943
6.18,30,1050,21.943
6.18,30,1100,21.943
6.18,30,1150,21.943
6.18,30,1200,21.943
6.18,30,1250,21.943
6.18,30,1300,21.943
6.18,30,1350,21.943
6.18,30,1400,21.943
6.18,30,1450,21.943
6.18,30,1500,21.943
6.18,35,900,14.781
6.18,35,950,14.781
6.18,35,1000,14.781
6.18,35,1050,14.781
6.18,35,1100,14.781
6.18,35,1150,14.781
6.18,35,1200,14.781
6.18,35,1250,14.781
6.18,35,1300,14.781
6.18,35,1350,14.781
6.18,35,1400,14.781
6.18,35,1450,14.781
6.18,35,1500,14.781
6.18,40,900,12.225
6.18,40,950,12.225
6.18,40,1000,12.225
6.18,40,1050,12.225
6.18,40,1100,12.225
6.18,40,1150,12.225
6.18,40,1200,12.225
6.18,40,1250,12.225
6.18,40,1300,12.225
6.18,40,1350,12.225
6.18,40,1400,12.225
6.18,40,1450,12.225
6.18,40,1500,12.225
6.18,45,900,10.941
6.18,45,950,10.941
6.18,45,1000,10.941
6.18,45,1050,10.941
6.18,45,1100,10.941
6.18,45,1150,10.941
6.18,45,1200,10.941
6.18,45,1250,10.941
6.18,45,1300,10.941
6.18,45,1350,10.941
6.18,45,1400,10.941
6.18,45,1450,10.941
6.18,45,1500,10.941
6.18,50,900,10.251
6.18,50,950,10.251
6.18,50,1000,10.251
6.18,50,1050,10.251
6.18,50,1100,10.251
6.18,50,1150,10.251
6.18,50,1200,10.251
6.18,50,1250,10.251
6.18,50,1300,10.251
6.18,50,1350,10.251
6.18,50,1400,10.251
6.18,50,1450,10.251
6.18,50,1500,10.251
6.18,55,900,9.93
6.18,55,950,9.93
6.18,55,1000,9.93
6.18,55,1050,9.93
6.18,55,1100,9.93
6.18,55,1150,9.93
6.18,55,1200,9.93
6.18,55,1250,9.93
6.18,55,1300,9.93
6.18,55,1350,9.93
6.18,55,1400,9.93
6.18,55,1450,9.93
6.18,55,1500,9.93
6.18,60,900,9.895
6.18,60,950,9.895
6.18,60,1000,9.895
6.18,60,1050,9.895
6.18,60,1100,9.895
6.18,60,1150,9.895
6.18,60,1200,9.895
6.18,60,1250,9.895
6.18,60,1300,9.895
6.18,60,1350,9.895
6.18,60,1400,9.895
6.18,60,1450,9.895
6.18,60,1500,9.895
6.27,30,900,21.218
6.27,30,950,21.218
6.27,30,1000,21.218
6.27,30,1050,21.218
6.27,30,1100,21.218
6.27,30,1150,21.218
6.27,30,1200,21.218
6.27,30,1250,21.218
6.27,30,1300,21.218
6.27,30,1350,21.218
6.27,30,1400,21.218
6.27,30,1450,21.218
6.27,30,1500,21.218
6.27,35,900,14.639
6.27,35,950,14.639
6.27,35,1000,14.639
6.27,35,1050,14.639
6.27,35,1100,14.639
6.27,35,1150,14.639
6.27,35,1200,14.639
6.27,35,1250,14.639
6.27,35,1300,14.639
6.27,35,1350,14.639
6.27,35,1400,14.639
6.27,35,1450,14.639
6.27,35,1500,14.639
6.27,40,900,12.19
6.27,40,950,12.19
6.27,40,1000,12.19
6.27,40,1050,12.19
6.27,40,1100,12.19
6.27,40,1150,12.19
6.27,40,1200,12.19
6.27,40,1250,12.19
6.27,40,1300,12.19
6.27,40,1350,12.19
6.27,40,1400,12.19
6.27,40,1450,12.19
6.27,40,1500,12.19
6.27,45,900,10.944
6.27,45,950,10.944
6.27,45,1000,10.944
6.27,45,1050,10.944
6.27,45,1100,10.944
6.27,45,1150,10.944
6.27,45,1200,10.944
6.27,45,1250,10.944
6.27,45,1300,10.944
6.27,45,1350,10.944
6.27,45,1400,10.944
6.27,45,1450,10.944
6.27,45,1500,10.944
6.27,50,900,10.274
6.27,50,950,10.274
6.27,50,1000,10.274
6.27,50,1050,10.274
6.27,50,1100,10.274
6.27,50,1150,10.274
6.27,50,1200,10.274
6.27,50,1250,10.274
6.27,50,1300,10.274
6.27,50,1350,10.274
6.27,50,1400,10.274
6.27,50,1450,10.274
6.27,50,1500,10.274
6.27,55,900,9.964
6.27,55,950,9.964
6.27,55,1000,9.964
6.27,55,1050,9.964
6.27,55,1100,9.964
6.27,55,1150,9.964
6.27,55,1200,9.964
6.27,55,1250,9.964
6.27,55,1300,9.964
6.27,55,1350,9.964
6.27,55,1400,9.964
6.27,55,1450,9.964
6.27,55,1500,9.964
6.27,60,900,9.939
6.27,60,950,9.939
6.27,60,1000,9.939
6.27,60,1050,9.939
6.27,60,1100,9.939
6.27,60,1150,9.939
6.27,60,1200,9.939
6.27,60,1250,9.939
6.27,60,1300,9.939
6.27,60,1350,9.939
6.27,60,1400,9.939
6.27,60,1450,9.939
6.27,60,1500,9.939
6.36,30,900,20.601
6.36,30,950,20.601
6.36,30,1000,20.601
6.36,30,1050,20.601
6.36,30,1100,20.601
6.36,30,1150,20.601
6.36,30,1200,20.601
6.36,30,1250,20.601
6.36,30,1300,20.601
6.36,30,1350,20.601
6.36,30,1400,20.601
6.36,30,1450,20.601
6.36,30,1500,20.601
6.36,35,900,14.511
6.36,35,950,14.511
6.36,35,1000,14.511
6.36,35,1050,14.511
6.36,35,1100,14.511
6.36,35,1150,14.511
6.36,35,1200,14.511
6.36,35,1250,14.511
6.36,35,1300,14.511
6.36,35,1350,14.511
6.36,35,1400,14.511
6.36,35,1450,14.511
6.36,35,1500,14.511
6.36,40,900,12.158
6.36,40,950,12.158
6.36,40,1000,12.158
6.36,40,1050,12.158
6.36,40,1100,12.158
6.36,40,1150,12.158
6.36,40,1200,12.158
6.36,40,1250,12.158
6.36,40,1300,12.158
6.36,40,1350,12.158
6.36,40,1400,12.158
6.36,40,1450,12.158
6.36,40,1500,12.158
6.36,45,900,10.949
6.36,45,950,10.949
6.36,45,1000,10.949
6.36,45,1050,10.949
6.36,45,1100,10.949
6.36,45,1150,10.949
6.36,45,1200,10.949
6.36,45,1250,10.949
6.36,45,1300,10.949
6.36,45,1350,10.949
6.36,45,1400,10.949
6.36,45,1450,10.949
6.36,45,1500,10.949
6.36,50,900,10.297
6.36,50,950,10.297
6.36,50,1000,10.297
6.36,50,1050,10.297
6.36,50,1100,10.297
6.36,50,1150,10.297
6.36,50,1200,10.297
6.36,50,1250,10.297
6.36,50,1300,10.297
6.36,50,1350,10.297
6.36,50,1400,10.297
6.36,50,1450,10.297
6.36,50,1500,10.297
6.36,55,900,10.0
6.36,55,950,10.0
6.36,55,1000,10.0
6.36,55,1050,10.0
6.36,55,1100,10.0
6.36,55,1150,10.0
6.36,55,1200,10.0
6.36,55,1250,10.0
6.36,55,1300,10.0
6.36,55,1350,10.0
6.36,55,1400,10.0
6.36,55,1450,10.0
6.36,55,1500,10.0
6.36,60,900,9.983
6.36,60,950,9.983
6.36,60,1000,9.983
6.36,60,1050,9.983
6.36,60,1100,9.983
6.36,60,1150,9.983
6.36,60,1200,9.983
6.36,60,1250,9.983
6.36,60,1300,9.983
6.36,60,1350,9.983
6.36,60,1400,9.983
6.36,60,1450,9.983
6.36,60,1500,9.983
6.45,30,900,20.068
6.45,30,950,20.068
6.45,30,1000,20.068
6.45,30,1050,20.068
6.45,30,1100,20.068
6.45,30,1150,20.068
6.45,30,1200,20.068
6.45,30,1250,20.068
6.45,30,1300,20.068
6.45,30,1350,20.068
6.45,30,1400,20.068
6.45,30,1450,20.068
6.45,30,1500,20.068
6.45,35,900,14.396
6.45,35,950,14.396
6.45,35,1000,14.396
6.45,35,1050,14.396
6.45,35,1100,14.396
6.45,35,1150,14.396
6.45,35,1200,14.396
6.45,35,1250,14.396
6.45,35,1300,14.396
6.45,35,1350,14.396
6.45,35,1400,14.396
6.45,35,1450,14.396
6.45,35,1500,14.396
6.45,40,900,12.132
6.45,40,950,12.132
6.45,40,1000,12.132
6.45,40,1050,12.132
6.45,40,1100,12.132
6.45,40,1150,12.132
6.45,40,1200,12.132
6.45,40,1250,12.132
6.45,40,1300,12.132
6.45,40,1350,12.132
6.45,40,1400,12.132
6.45,40,1450,12.132
6.45,40,1500,12.132
6.45,45,900,10.956
6.45,45,950,10.956
6.45,45,1000,10.956
6.45,45,1050,10.956
6.45,45,1100,10.956
6.45,45,1150,10.956
6.45,45,1200,10.956
6.45,45,1250,10.956
6.45,45,1300,10.956
6.45,45,1350,10.956
6.45,45,1400,10.956
6.45,45,1450,10.956
6.45,45,1500,10.956
6.45,50,900,10.322
6.45,50,950,10.322
6.45,50,1000,10.322
6.45,50,1050,10.322
6.45,50,1100,10.322
6.45,50,1150,10.322
6.45,50,1200,10.322
6.45,50,1250,10.322
6.45,50,1300,10.322
6.45,50,1350,10.322
6.45,50,1400,10.322
6.45,50,1450,10.322
6.45,50,1500,10.322
6.45,55,900,10.035
6.45,55,950,10.035
6.45,55,1000,10.035
6.45,55,1050,10.035
6.45,55,1100,10.035
6.45,55,1150,10.035
6.45,55,1200,10.035
6.45,55,1250,10.035
6.45,55,1300,10.035
6.45,55,1350,10.035
6.45,55,1400,10.035
6.45,55,1450,10.035
6.45,55,1500,10.035
6.45,60,900,10.027
6.45,60,950,10.027
6.45,60,1000,10.027
6.45,60,1050,10.027
6.45,60,1100,10.027
6.45,60,1150,10.027
6.45,60,1200,10.027
6.45,60,1250,10.027
6.45,60,1300,10.027
6.45,60,1350,10.027
6.45,60,1400,10.027
6.45,60,1450,10.027
6.45,60,1500,10.027
6.55,30,900,19.605
6.55,30,950,19.605
6.55,30,1000,19.605
6.55,30,1050,19.605
6.55,30,1100,19.605
6.55,30,1150,19.605
6.55,30,1200,19.605
6.55,30,1250,19.605
6.55,30,1300,19.605
6.55,30,1350,19.605
6.55,30,1400,19.605
