distance_m,angle_deg,rpm,launch_speed_mps
6.97,50,1050,10.475
6.97,50,1100,10.475
6.97,50,1150,10.475
6.97,50,1200,10.475
6.97,50,1250,10.475
6.97,50,1300,10.475
6.97,50,1350,10.475
6.97,50,1400,10.475
6.97,50,1450,10.475
6.97,50,1500,10.475
6.97,55,900,10.242
6.97,55,950,10.242
6.97,55,1000,10.242
6.97,55,1050,10.242
6.97,55,1100,10.242
6.97,55,1150,10.242
6.97,55,1200,10.242
6.97,55,1250,10.242
6.97,55,1300,10.242
6.97,55,1350,10.242
6.97,55,1400,10.242
6.97,55,1450,10.242
6.97,55,1500,10.242
6.97,60,900,10.278
6.97,60,950,10.278
6.97,60,1000,10.278
6.97,60,1050,10.278
6.97,60,1100,10.278
6.97,60,1150,10.278
6.97,60,1200,10.278
6.97,60,1250,10.278
6.97,60,1300,10.278
6.97,60,1350,10.278
6.97,60,1400,10.278
6.97,60,1450,10.278
6.97,60,1500,10.278
6.99,30,900,18.011
6.99,30,950,18.011
6.99,30,1000,18.011
6.99,30,1050,18.011
6.99,30,1100,18.011
6.99,30,1150,18.011
6.99,30,1200,18.011
6.99,30,1250,18.011
6.99,30,1300,18.011
6.99,30,1350,18.011
6.99,30,1400,18.011
6.99,30,1450,18.011
6.99,30,1500,18.011
6.99,35,900,13.917
6.99,35,950,13.917
6.99,35,1000,13.917
6.99,35,1050,13.917
6.99,35,1100,13.917
6.99,35,1150,13.917
6.99,35,1200,13.917
6.99,35,1250,13.917
6.99,35,1300,13.917
6.99,35,1350,13.917
6.99,35,1400,13.917
6.99,35,1450,13.917
6.99,35,1500,13.917
6.99,40,900,12.044
6.99,40,950,12.044
6.99,40,1000,12.044
6.99,40,1050,12.044
6.99,40,1100,12.044
6.99,40,1150,12.044
6.99,40,1200,12.044
6.99,40,1250,12.044
6.99,40,1300,12.044
6.99,40,1350,12.044
6.99,40,1400,12.044
6.99,40,1450,12.044
6.99,40,1500,12.044
6.99,45,900,11.029
6.99,45,950,11.029
6.99,45,1000,11.029
6.99,45,1050,11.029
6.99,45,1100,11.029
6.99,45,1150,11.029
6.99,45,1200,11.029
6.99,45,1250,11.029
6.99,45,1300,11.029
6.99,45,1350,11.029
6.99,45,1400,11.029
6.99,45,1450,11.029
6.99,45,1500,11.029
6.99,50,900,10.48
6.99,50,950,10.48
6.99,50,1000,10.48
6.99,50,1050,10.48
6.99,50,1100,10.48
6.99,50,1150,10.48
6.99,50,1200,10.48
6.99,50,1250,10.48
6.99,50,1300,10.48
6.99,50,1350,10.48
6.99,50,1400,10.48
6.99,50,1450,10.48
6.99,50,1500,10.48
6.99,55,900,10.25
6.99,55,950,10.25
6.99,55,1000,10.25
6.99,55,1050,10.25
6.99,55,1100,10.25
6.99,55,1150,10.25
6.99,55,1200,10.25
6.99,55,1250,10.25
6.99,55,1300,10.25
6.99,55,1350,10.25
6.99,55,1400,10.25
6.99,55,1450,10.25
6.99,55,1500,10.25
6.99,60,900,10.287
6.99,60,950,10.287
6.99,60,1000,10.287
6.99,60,1050,10.287
6.99,60,1100,10.287
6.99,60,1150,10.287
6.99,60,1200,10.287
6.99,60,1250,10.287
6.99,60,1300,10.287
6.99,60,1350,10.287
6.99,60,1400,10.287
6.99,60,1450,10.287
6.99,60,1500,10.287
7.01,30,900,17.962
7.01,30,950,17.962
7.01,30,1000,17.962
7.01,30,1050,17.962
7.01,30,1100,17.962
7.01,30,1150,17.962
7.01,30,1200,17.962
7.01,30,1250,17.962
7.01,30,1300,17.962
7.01,30,1350,17.962
7.01,30,1400,17.962
7.01,30,1450,17.962
7.01,30,1500,17.962
7.01,35,900,13.905
7.01,35,950,13.905
7.01,35,1000,13.905
7.01,35,1050,13.905
7.01,35,1100,13.905
7.01,35,1150,13.905
7.01,35,1200,13.905
7.01,35,1250,13.905
7.01,35,1300,13.905
7.01,35,1350,13.905
7.01,35,1400,13.905
7.01,35,1450,13.905
7.01,35,1500,13.905
7.01,40,900,12.043
7.01,40,950,12.043
7.01,40,1000,12.043
7.01,40,1050,12.043
7.01,40,1100,12.043
7.01,40,1150,12.043
7.01,40,1200,12.043
7.01,40,1250,12.043
7.01,40,1300,12.043
7.01,40,1350,12.043
7.01,40,1400,12.043
7.01,40,1450,12.043
7.01,40,1500,12.043
7.01,45,900,11.033
7.01,45,950,11.033
7.01,45,1000,11.033
7.01,45,1050,11.033
7.01,45,1100,11.033
7.01,45,1150,11.033
7.01,45,1200,11.033
7.01,45,1250,11.033
7.01,45,1300,11.033
7.01,45,1350,11.033
7.01,45,1400,11.033
7.01,45,1450,11.033
7.01,45,1500,11.033
7.01,50,900,10.486
7.01,50,950,10.486
7.01,50,1000,10.486
7.01,50,1050,10.486
7.01,50,1100,10.486
7.01,50,1150,10.486
7.01,50,1200,10.486
7.01,50,1250,10.486
7.01,50,1300,10.486
7.01,50,1350,10.486
7.01,50,1400,10.486
7.01,50,1450,10.486
7.01,50,1500,10.486
7.01,55,900,10.257
7.01,55,950,10.257
7.01,55,1000,10.257
7.01,55,1050,10.257
7.01,55,1100,10.257
7.01,55,1150,10.257
7.01,55,1200,10.257
7.01,55,1250,10.257
7.01,55,1300,10.257
7.01,55,1350,10.257
7.01,55,1400,10.257
7.01,55,1450,10.257
7.01,55,1500,10.257
7.01,60,900,10.296
7.01,60,950,10.296
7.01,60,1000,10.296
7.01,60,1050,10.296
7.01,60,1100,10.296
7.01,60,1150,10.296
7.01,60,1200,10.296
7.01,60,1250,10.296
7.01,60,1300,10.296
7.01,60,1350,10.296
7.01,60,1400,10.296
7.01,60,1450,10.296
7.01,60,1500,10.296
7.02,30,900,17.915
7.02,30,950,17.915
7.02,30,1000,17.915
7.02,30,1050,17.915
7.02,30,1100,17.915
7.02,30,1150,17.915
7.02,30,1200,17.915
7.02,30,1250,17.915
7.02,30,1300,17.915
7.02,30,1350,17.915
7.02,30,1400,17.915
7.02,30,1450,17.915
7.02,30,1500,17.915
7.02,35,900,13.894
7.02,35,950,13.894
7.02,35,1000,13.894
7.02,35,1050,13.894
7.02,35,1100,13.894
7.02,35,1150,13.894
7.02,35,1200,13.894
7.02,35,1250,13.894
7.02,35,1300,13.894
7.02,35,1350,13.894
7.02,35,1400,13.894
7.02,35,1450,13.894
7.02,35,1500,13.894
7.02,40,900,12.042
7.02,40,950,12.042
7.02,40,1000,12.042
7.02,40,1050,12.042
7.02,40,1100,12.042
7.02,40,1150,12.042
7.02,40,1200,12.042
7.02,40,1250,12.042
7.02,40,1300,12.042
7.02,40,1350,12.042
7.02,40,1400,12.042
7.02,40,1450,12.042
7.02,40,1500,12.042
7.02,45,900,11.036
7.02,45,950,11.036
7.02,45,1000,11.036
7.02,45,1050,11.036
7.02,45,1100,11.036
7.02,45,1150,11.036
7.02,45,1200,11.036
7.02,45,1250,11.036
7.02,45,1300,11.036
7.02,45,1350,11.036
7.02,45,1400,11.036
7.02,45,1450,11.036
7.02,45,1500,11.036
7.02,50,900,10.492
7.02,50,950,10.492
7.02,50,1000,10.492
7.02,50,1050,10.492
7.02,50,1100,10.492
7.02,50,1150,10.492
7.02,50,1200,10.492
7.02,50,1250,10.492
7.02,50,1300,10.492
7.02,50,1350,10.492
7.02,50,1400,10.492
7.02,50,1450,10.492
7.02,50,1500,10.492
7.02,55,900,10.265
7.02,55,950,10.265
7.02,55,1000,10.265
7.02,55,1050,10.265
7.02,55,1100,10.265
7.02,55,1150,10.265
7.02,55,1200,10.265
7.02,55,1250,10.265
7.02,55,1300,10.265
7.02,55,1350,10.265
7.02,55,1400,10.265
7.02,55,1450,10.265
7.02,55,1500,10.265
7.02,60,900,10.305
7.02,60,950,10.305
7.02,60,1000,10.305
7.02,60,1050,10.305
7.02,60,1100,10.305
7.02,60,1150,10.305
7.02,60,1200,10.305
7.02,60,1250,10.305
7.02,60,1300,10.305
7.02,60,1350,10.305
7.02,60,1400,10.305
7.02,60,1450,10.305
7.02,60,1500,10.305
7.04,30,900,17.869
7.04,30,950,17.869
7.04,30,1000,17.869
7.04,30,1050,17.869
7.04,30,1100,17.869
7.04,30,1150,17.869
7.04,30,1200,17.869
7.04,30,1250,17.869
7.04,30,1300,17.869
7.04,30,1350,17.869
7.04,30,1400,17.869
7.04,30,1450,17.869
7.04,30,1500,17.869
7.04,35,900,13.883
7.04,35,950,13.883
7.04,35,1000,13.883
7.04,35,1050,13.883
7.04,35,1100,13.883
7.04,35,1150,13.883
7.04,35,1200,13.883
7.04,35,1250,13.883
7.04,35,1300,13.883
7.04,35,1350,13.883
7.04,35,1400,13.883
7.04,35,1450,13.883
7.04,35,1500,13.883
7.04,40,900,12.041
7.04,40,950,12.041
7.04,40,1000,12.041
7.04,40,1050,12.041
7.04,40,1100,12.041
7.04,40,1150,12.041
7.04,40,1200,12.041
7.04,40,1250,12.041
7.04,40,1300,12.041
7.04,40,1350,12.041
7.04,40,1400,12.041
7.04,40,1450,12.041
7.04,40,1500,12.041
7.04,45,900,11.039
7.04,45,950,11.039
7.04,45,1000,11.039
7.04,45,1050,11.039
7.04,45,1100,11.039
7.04,45,1150,11.039
7.04,45,1200,11.039
7.04,45,1250,11.039
7.04,45,1300,11.039
7.04,45,1350,11.039
7.04,45,1400,11.039
7.04,45,1450,11.039
7.04,45,1500,11.039
7.04,50,900,10.497
7.04,50,950,10.497
7.04,50,1000,10.497
7.04,50,1050,10.497
7.04,50,1100,10.497
7.04,50,1150,10.497
7.04,50,1200,10.497
7.04,50,1250,10.497
7.04,50,1300,10.497
7.04,50,1350,10.497
7.04,50,1400,10.497
7.04,50,1450,10.497
7.04,50,1500,10.497
7.04,55,900,10.272
7.04,55,950,10.272
7.04,55,1000,10.272
7.04,55,1050,10.272
7.04,55,1100,10.272
7.04,55,1150,10.272
7.04,55,1200,10.272
7.04,55,1250,10.272
7.04,55,1300,10.272
7.04,55,1350,10.272
7.04,55,1400,10.272
7.04,55,1450,10.272
7.04,55,1500,10.272
7.04,60,900,10.313
7.04,60,950,10.313
7.04,60,1000,10.313
7.04,60,1050,10.313
7.04,60,1100,10.313
7.04,60,1150,10.313
7.04,60,1200,10.313
7.04,60,1250,10.313
7.04,60,1300,10.313
7.04,60,1350,10.313
7.04,60,1400,10.313
7.04,60,1450,10.313
7.04,60,1500,10.313
7.06,30,900,17.823
7.06,30,950,17.823
7.06,30,1000,17.823
7.06,30,1050,17.823
7.06,30,1100,17.823
7.06,30,1150,17.823
7.06,30,1200,17.823
7.06,30,1250,17.823
7.06,30,1300,17.823
7.06,30,1350,17.823
7.06,30,1400,17.823
7.06,30,1450,17.823
7.06,30,1500,17.823
7.06,35,900,13.872
7.06,35,950,13.872
7.06,35,1000,13.872
7.06,35,1050,13.872
7.06,35,1100,13.872
7.06,35,1150,13.872
7.06,35,1200,13.872
7.06,35,1250,13.872
7.06,35,1300,13.872
7.06,35,1350,13.872
7.06,35,1400,13.872
7.06,35,1450,13.872
7.06,35,1500,13.872
7.06,40,900,12.04
7.06,40,950,12.04
7.06,40,1000,12.04
7.06,40,1050,12.04
7.06,40,1100,12.04
7.06,40,1150,12.04
7.06,40,1200,12.04
7.06,40,1250,12.04
7.06,40,1300,12.04
7.06,40,1350,12.04
7.06,40,1400,12.04
7.06,40,1450,12.04
7.06,40,1500,12.04
7.06,45,900,11.043
7.06,45,950,11.043
7.06,45,1000,11.043
7.06,45,1050,11.043
7.06,45,1100,11.043
7.06,45,1150,11.043
7.06,45,1200,11.043
7.06,45,1250,11.043
7.06,45,1300,11.043
7.06,45,1350,11.043
7.06,45,1400,11.043
7.06,45,1450,11.043
7.06,45,1500,11.043
7.06,50,900,10.503
7.06,50,950,10.503
7.06,50,1000,10.503
7.06,50,1050,10.503
7.06,50,1100,10.503
7.06,50,1150,10.503
7.06,50,1200,10.503
7.06,50,1250,10.503
7.06,50,1300,10.503
7.06,50,1350,10.503
7.06,50,1400,10.503
7.06,50,1450,10.503
7.06,50,1500,10.503
7.06,55,900,10.28
7.06,55,950,10.28
7.06,55,1000,10.28
7.06,55,1050,10.28
7.06,55,1100,10.28
7.06,55,1150,10.28
7.06,55,1200,10.28
7.06,55,1250,10.28
7.06,55,1300,10.28
7.06,55,1350,10.28
7.06,55,1400,10.28
7.06,55,1450,10.28
7.06,55,1500,10.28
7.06,60,900,10.322
7.06,60,950,10.322
7.06,60,1000,10.322
7.06,60,1050,10.322
7.06,60,1100,10.322
7.06,60,1150,10.322
7.06,60,1200,10.322
7.06,60,1250,10.322
7.06,60,1300,10.322
7.06,60,1350,10.322
7.06,60,1400,10.322
7.06,60,1450,10.322
7.06,60,1500,10.322
7.08,30,900,17.779
7.08,30,950,17.779
7.08,30,1000,17.779
7.08,30,1050,17.779
7.08,30,1100,17.779
7.08,30,1150,17.779
7.08,30,1200,17.779
7.08,30,1250,17.779
7.08,30,1300,17.779
7.08,30,1350,17.779
7.08,30,1400,17.779
7.08,30,1450,17.779
7.08,30,1500,17.779
7.08,35,900,13.861
7.08,35,950,13.861
7.08,35,1000,13.861
7.08,35,1050,13.861
7.08,35,1100,13.861
7.08,35,1150,13.861
7.08,35,1200,13.861
7.08,35,1250,13.861
7.08,35,1300,13.861
7.08,35,1350,13.861
7.08,35,1400,13.861
7.08,35,1450,13.861
7.08,35,1500,13.861
7.08,40,900,12.039
7.08,40,950,12.039
7.08,40,1000,12.039
7.08,40,1050,12.039
7.08,40,1100,12.039
7.08,40,1150,12.039
7.08,40,1200,12.039
7.08,40,1250,12.039
7.08,40,1300,12.039
7.08,40,1350,12.039
7.08,40,1400,12.039
7.08,40,1450,12.039
7.08,40,1500,12.039
7.08,45,900,11.046
7.08,45,950,11.046
7.08,45,1000,11.046
7.08,45,1050,11.046
7.08,45,1100,11.046
7.08,45,1150,11.046
7.08,45,1200,11.046
7.08,45,1250,11.046
7.08,45,1300,11.046
7.08,45,1350,11.046
7.08,45,1400,11.046
7.08,45,1450,11.046
7.08,45,1500,11.046
7.08,50,900,10.509
7.08,50,950,10.509
7.08,50,1000,10.509
7.08,50,1050,10.509
7.08,50,1100,10.509
7.08,50,1150,10.509
7.08,50,1200,10.509
7.08,50,1250,10.509
7.08,50,1300,10.509
7.08,50,1350,10.509
7.08,50,1400,10.509
7.08,50,1450,10.509
7.08,50,1500,10.509
7.08,55,900,10.287
7.08,55,950,10.287
7.08,55,1000,10.287
7.08,55,1050,10.287
7.08,55,1100,10.287
7.08,55,1150,10.287
7.08,55,1200,10.287
7.08,55,1250,10.287
7.08,55,1300,10.287
7.08,55,1350,10.287
7.08,55,1400,10.287
7.08,55,1450,10.287
7.08,55,1500,10.287
7.08,60,900,10.331
7.08,60,950,10.331
7.08,60,1000,10.331
7.08,60,1050,10.331
7.08,60,1100,10.331
7.08,60,1150,10.331
7.08,60,1200,10.331
7.08,60,1250,10.331
7.08,60,1300,10.331
7.08,60,1350,10.331
7.08,60,1400,10.331
7.08,60,1450,10.331
7.08,60,1500,10.331
7.1,30,900,17.735
7.1,30,950,17.735
7.1,30,1000,17.735
7.1,30,1050,17.735
7.1,30,1100,17.735
7.1,30,1150,17.735
7.1,30,1200,17.735
7.1,30,1250,17.735
7.1,30,1300,17.735
7.1,30,1350,17.735
7.1,30,1400,17.735
7.1,30,1450,17.735
7.1,30,1500,17.735
7.1,35,900,13.85
7.1,35,950,13.85
7.1,35,1000,13.85
7.1,35,1050,13.85
7.1,35,1100,13.85
7.1,35,1150,13.85
7.1,35,1200,13.85
7.1,35,1250,13.85
7.1,35,1300,13.85
7.1,35,1350,13.85
7.1,35,1400,13.85
7.1,35,1450,13.85
7.1,35,1500,13.85
7.1,40,900,12.038
7.1,40,950,12.038
7.1,40,1000,12.038
7.1,40,1050,12.038
7.1,40,1100,12.038
7.1,40,1150,12.038
7.1,40,1200,12.038
7.1,40,1250,12.038
7.1,40,1300,12.038
7.1,40,1350,12.038
7.1,40,1400,12.038
7.1,40,1450,12.038
7.1,40,1500,12.038
7.1,45,900,11.049
7.1,45,950,11.049
7.1,45,1000,11.049
7.1,45,1050,11.049
7.1,45,1100,11.049
7.1,45,1150,11.049
7.1,45,1200,11.049
7.1,45,1250,11.049
7.1,45,1300,11.049
7.1,45,1350,11.049
7.1,45,1400,11.049
7.1,45,1450,11.049
7.1,45,1500,11.049
7.1,50,900,10.515
7.1,50,950,10.515
7.1,50,1000,10.515
7.1,50,1050,10.515
7.1,50,1100,10.515
7.1,50,1150,10.515
7.1,50,1200,10.515
7.1,50,1250,10.515
7.1,50,1300,10.515
7.1,50,1350,10.515
7.1,50,1400,10.515
7.1,50,1450,10.515
7.1,50,1500,10.515
7.1,55,900,10.294
7.1,55,950,10.294
7.1,55,1000,10.294
7.1,55,1050,10.294
7.1,55,1100,10.294
7.1,55,1150,10.294
7.1,55,1200,10.294
7.1,55,1250,10.294
7.1,55,1300,10.294
7.1,55,1350,10.294
7.1,55,1400,10.294
7.1,55,1450,10.294
7.1,55,1500,10.294
7.1,60,900,10.34
7.1,60,950,10.34
7.1,60,1000,10.34
7.1,60,1050,10.34
7.1,60,1100,10.34
7.1,60,1150,10.34
7.1,60,1200,10.34
7.1,60,1250,10.34
7.1,60,1300,10.34
7.1,60,1350,10.34
7.1,60,1400,10.34
7.1,60,1450,10.34
7.1,60,1500,10.34
7.11,30,900,17.693
7.11,30,950,17.693
7.11,30,1000,17.693
7.11,30,1050,17.693
7.11,30,1100,17.693
7.11,30,1150,17.693
7.11,30,1200,17.693
7.11,30,1250,17.693
7.11,30,1300,17.693
7.11,30,1350,17.693
7.11,30,1400,17.693
7.11,30,1450,17.693
7.11,30,1500,17.693
7.11,35,900,13.84
7.11,35,950,13.84
7.11,35,1000,13.84
7.11,35,1050,13.84
7.11,35,1100,13.84
7.11,35,1150,13.84
7.11,35,1200,13.84
7.11,35,1250,13.84
7.11,35,1300,13.84
7.11,35,1350,13.84
7.11,35,1400,13.84
7.11,35,1450,13.84
7.11,35,1500,13.84
7.11,40,900,12.037
7.11,40,950,12.037
7.11,40,1000,12.037
7.11,40,1050,12.037
7.11,40,1100,12.037
7.11,40,1150,12.037
7.11,40,1200,12.037
7.11,40,1250,12.037
7.11,40,1300,12.037
7.11,40,1350,12.037
7.11,40,1400,12.037
7.11,40,1450,12.037
7.11,40,1500,12.037
7.11,45,900,11.053
7.11,45,950,11.053
7.11,45,1000,11.053
7.11,45,1050,11.053
7.11,45,1100,11.053
7.11,45,1150,11.053
7.11,45,1200,11.053
7.11,45,1250,11.053
7.11,45,1300,11.053
7.11,45,1350,11.053
7.11,45,1400,11.053
7.11,45,1450,11.053
7.11,45,1500,11.053
7.11,50,900,10.521
7.11,50,950,10.521
7.11,50,1000,10.521
7.11,50,1050,10.521
7.11,50,1100,10.521
7.11,50,1150,10.521
7.11,50,1200,10.521
7.11,50,1250,10.521
7.11,50,1300,10.521
7.11,50,1350,10.521
7.11,50,1400,10.521
7.11,50,1450,10.521
7.11,50,1500,10.521
7.11,55,900,10.302
7.11,55,950,10.302
7.11,55,1000,10.302
7.11,55,1050,10.302
7.11,55,1100,10.302
7.11,55,1150,10.302
7.11,55,1200,10.302
7.11,55,1250,10.302
7.11,55,1300,10.302
7.11,55,1350,10.302
7.11,55,1400,10.302
7.11,55,1450,10.302
7.11,55,1500,10.302
7.11,60,900,10.349
7.11,60,950,10.349
7.11,60,1000,10.349
7.11,60,1050,10.349
7.11,60,1100,10.349
7.11,60,1150,10.349
7.11,60,1200,10.349
7.11,60,1250,10.349
7.11,60,1300,10.349
7.11,60,1350,10.349
7.11,60,1400,10.349
7.11,60,1450,10.349
7.11,60,1500,10.349
7.13,30,900,17.651
7.13,30,950,17.651
7.13,30,1000,17.651
7.13,30,1050,17.651
7.13,30,1100,17.651
7.13,30,1150,17.651
7.13,30,1200,17.651
7.13,30,1250,17.651
7.13,30,1300,17.651
7.13,30,1350,17.651
7.13,30,1400,17.651
7.13,30,1450,17.651
7.13,30,1500,17.651
7.13,35,900,13.83
7.13,35,950,13.83
7.13,35,1000,13.83
7.13,35,1050,13.83
7.13,35,1100,13.83
7.13,35,1150,13.83
7.13,35,1200,13.83
7.13,35,1250,13.83
7.13,35,1300,13.83
7.13,35,1350,13.83
7.13,35,1400,13.83
7.13,35,1450,13.83
7.13,35,1500,13.83
7.13,40,900,12.037
7.13,40,950,12.037
7.13,40,1000,12.037
7.13,40,1050,12.037
7.13,40,1100,12.037
7.13,40,1150,12.037
7.13,40,1200,12.037
7.13,40,1250,12.037
7.13,40,1300,12.037
7.13,40,1350,12.037
7.13,40,1400,12.037
7.13,40,1450,12.037
7.13,40,1500,12.037
7.13,45,900,11.056
7.13,45,950,11.056
7.13,45,1000,11.056
7.13,45,1050,11.056
7.13,45,1100,11.056
7.13,45,1150,11.056
7.13,45,1200,11.056
7.13,45,1250,11.056
7.13,45,1300,11.056
7.13,45,1350,11.056
7.13,45,1400,11.056
7.13,45,1450,11.056
7.13,45,1500,11.056
7.13,50,900,10.527
7.13,50,950,10.527
7.13,50,1000,10.527
7.13,50,1050,10.527
7.13,50,1100,10.527
7.13,50,1150,10.527
7.13,50,1200,10.527
7.13,50,1250,10.527
7.13,50,1300,10.527
7.13,50,1350,10.527
7.13,50,1400,10.527
7.13,50,1450,10.527
7.13,50,1500,10.527
7.13,55,900,10.309
7.13,55,950,10.309
7.13,55,1000,10.309
7.13,55,1050,10.309
7.13,55,1100,10.309
7.13,55,1150,10.309
7.13,55,1200,10.309
7.13,55,1250,10.309
7.13,55,1300,10.309
7.13,55,1350,10.309
7.13,55,1400,10.309
7.13,55,1450,10.309
7.13,55,1500,10.309
7.13,60,900,10.358
7.13,60,950,10.358
7.13,60,1000,10.358
7.13,60,1050,10.358
7.13,60,1100,10.358
7.13,60,1150,10.358
7.13,60,1200,10.358
7.13,60,1250,10.358
7.13,60,1300,10.358
7.13,60,1350,10.358
7.13,60,1400,10.358
7.13,60,1450,10.358
7.13,60,1500,10.358
7.15,30,900,17.61
7.15,30,950,17.61
7.15,30,1000,17.61
7.15,30,1050,17.61
7.15,30,1100,17.61
7.15,30,1150,17.61
7.15,30,1200,17.61
7.15,30,1250,17.61
7.15,30,1300,17.61
7.15,30,1350,17.61
7.15,30,1400,17.61
7.15,30,1450,17.61
7.15,30,1500,17.61
7.15,35,900,13.82
7.15,35,950,13.82
7.15,35,1000,13.82
7.15,35,1050,13.82
7.15,35,1100,13.82
7.15,35,1150,13.82
7.15,35,1200,13.82
7.15,35,1250,13.82
7.15,35,1300,13.82
7.15,35,1350,13.82
7.15,35,1400,13.82
7.15,35,1450,13.82
7.15,35,1500,13.82
7.15,40,900,12.036
7.15,40,950,12.036
7.15,40,1000,12.036
7.15,40,1050,12.036
7.15,40,1100,12.036
7.15,40,1150,12.036
7.15,40,1200,12.036
7.15,40,1250,12.036
7.15,40,1300,12.036
7.15,40,1350,12.036
7.15,40,1400,12.036
7.15,40,1450,12.036
7.15,40,1500,12.036
7.15,45,900,11.06
7.15,45,950,11.06
7.15,45,1000,11.06
7.15,45,1050,11.06
7.15,45,1100,11.06
7.15,45,1150,11.06
7.15,45,1200,11.06
7.15,45,1250,11.06
7.15,45,1300,11.06
7.15,45,1350,11.06
7.15,45,1400,11.06
7.15,45,1450,11.06
7.15,45,1500,11.06
7.15,50,900,10.532
7.15,50,950,10.532
7.15,50,1000,10.532
7.15,50,1050,10.532
7.15,50,1100,10.532
7.15,50,1150,10.532
7.15,50,1200,10.532
7.15,50,1250,10.532
7.15,50,1300,10.532
7.15,50,1350,10.532
7.15,50,1400,10.532
7.15,50,1450,10.532
7.15,50,1500,10.532
7.15,55,900,10.317
7.15,55,950,10.317
7.15,55,1000,10.317
7.15,55,1050,10.317
7.15,55,1100,10.317
7.15,55,1150,10.317
7.15,55,1200,10.317
7.15,55,1250,10.317
7.15,55,1300,10.317
7.15,55,1350,10.317
7.15,55,1400,10.317
7.15,55,1450,10.317
7.15,55,1500,10.317
7.15,60,900,10.366
7.15,60,950,10.366
7.15,60,1000,10.366
7.15,60,1050,10.366
7.15,60,1100,10.366
7.15,60,1150,10.366
7.15,60,1200,10.366
7.15,60,1250,10.366
7.15,60,1300,10.366
7.15,60,1350,10.366
7.15,60,1400,10.366
7.15,60,1450,10.366
7.15,60,1500,10.366
7.17,30,900,17.57
7.17,30,950,17.57
7.17,30,1000,17.57
7.17,30,1050,17.57
7.17,30,1100,17.57
7.17,30,1150,17.57
7.17,30,1200,17.57
7.17,30,1250,17.57
7.17,30,1300,17.57
7.17,30,1350,17.57
7.17,30,1400,17.57
7.17,30,1450,17.57
7.17,30,1500,17.57
7.17,35,900,13.811
7.17,35,950,13.811
7.17,35,1000,13.811
7.17,35,1050,13.811
7.17,35,1100,13.811
7.17,35,1150,13.811
7.17,35,1200,13.811
7.17,35,1250,13.811
7.17,35,1300,13.811
7.17,35,1350,13.811
7.17,35,1400,13.811
7.17,35,1450,13.811
7.17,35,1500,13.811
7.17,40,900,12.036
7.17,40,950,12.036
7.17,40,1000,12.036
7.17,40,1050,12.036
7.17,40,1100,12.036
7.17,40,1150,12.036
7.17,40,1200,12.036
7.17,40,1250,12.036
7.17,40,1300,12.036
7.17,40,1350,12.036
7.17,40,1400,12.036
7.17,40,1450,12.036
7.17,40,1500,12.036
7.17,45,900,11.063
7.17,45,950,11.063
7.17,45,1000,11.063
7.17,45,1050,11.063
7.17,45,1100,11.063
7.17,45,1150,11.063
7.17,45,1200,11.063
7.17,45,1250,11.063
7.17,45,1300,11.063
7.17,45,1350,11.063
7.17,45,1400,11.063
7.17,45,1450,11.063
7.17,45,1500,11.063
7.17,50,900,10.538
7.17,50,950,10.538
7.17,50,1000,10.538
7.17,50,1050,10.538
7.17,50,1100,10.538
7.17,50,1150,10.538
7.17,50,1200,10.538
7.17,50,1250,10.538
7.17,50,1300,10.538
7.17,50,1350,10.538
7.17,50,1400,10.538
7.17,50,1450,10.538
7.17,50,1500,10.538
7.17,55,900,10.324
7.17,55,950,10.324
7.17,55,1000,10.324
7.17,55,1050,10.324
7.17,55,1100,10.324
7.17,55,1150,10.324
7.17,55,1200,10.324
7.17,55,1250,10.324
7.17,55,1300,10.324
7.17,55,1350,10.324
7.17,55,1400,10.324
7.17,55,1450,10.324
7.17,55,1500,10.324
7.17,60,900,10.375
7.17,60,950,10.375
7.17,60,1000,10.375
7.17,60,1050,10.375
7.17,60,1100,10.375
7.17,60,1150,10.375
7.17,60,1200,10.375
7.17,60,1250,10.375
7.17,60,1300,10.375
7.17,60,1350,10.375
7.17,60,1400,10.375
7.17,60,1450,10.375
7.17,60,1500,10.375
7.19,30,900,17.53
7.19,30,950,17.53
7.19,30,1000,17.53
7.19,30,1050,17.53
7.19,30,1100,17.53
7.19,30,1150,17.53
7.19,30,1200,17.53
7.19,30,1250,17.53
7.19,30,1300,17.53
7.19,30,1350,17.53
7.19,30,1400,17.53
7.19,30,1450,17.53
7.19,30,1500,17.53
7.19,35,900,13.801
7.19,35,950,13.801
7.19,35,1000,13.801
7.19,35,1050,13.801
7.19,35,1100,13.801
7.19,35,1150,13.801
7.19,35,1200,13.801
7.19,35,1250,13.801
7.19,35,1300,13.801
7.19,35,1350,13.801
7.19,35,1400,13.801
7.19,35,1450,13.801
7.19,35,1500,13.801
7.19,40,900,12.035
7.19,40,950,12.035
7.19,40,1000,12.035
7.19,40,1050,12.035
7.19,40,1100,12.035
7.19,40,1150,12.035
7.19,40,1200,12.035
7.19,40,1250,12.035
7.19,40,1300,12.035
7.19,40,1350,12.035
7.19,40,1400,12.035
7.19,40,1450,12.035
7.19,40,1500,12.035
7.19,45,900,11.067
7.19,45,950,11.067
7.19,45,1000,11.067
7.19,45,1050,11.067
7.19,45,1100,11.067
7.19,45,1150,11.067
7.19,45,1200,11.067
7.19,45,1250,11.067
7.19,45,1300,11.067
7.19,45,1350,11.067
7.19,45,1400,11.067
